year,mon,day,hour,min,sec,lat_deg,lat_min,lon_deg,lon_min,quality,magnitude,depth_km,nph,rms,eventid,lat_dd,lon_dd,iso_utc
2025,10,25,09,55,35.09,33,24.59,-116,38.61,A,0.8,6.41,94,0.19,41319584,33.40983333333333,-116.6435,2025-10-25T09:55:35.09Z
2025,10,25,10,50,37.47,33,26.73,-116,38.38,A,0.3,7.72,48,0.12,41319592,33.4455,-116.63966666666667,2025-10-25T10:50:37.47Z
2025,10,25,11,22,26.98,33,35.48,-116,48.95,A,0.6,8.32,49,0.13,41319600,33.59133333333333,-116.81583333333333,2025-10-25T11:22:26.98Z
2025,10,25,12,36,54.11,34,13.53,-117,26.71,A,1.1,13.24,101,0.18,41319616,34.2255,-117.44516666666667,2025-10-25T12:36:54.11Z
2025,10,25,12,46,39.6,33,59.12,-118,30.69,A,1.5,8.51,66,0.18,41319624,33.98533333333334,-118.5115,2025-10-25T12:46:39.60Z
2025,10,25,15,04,35.34,33,20.1,-116,21.45,A,0.6,12.47,46,0.19,41319744,33.335,-116.3575,2025-10-25T15:04:35.34Z
2025,10,25,15,31,26.56,34,1.37,-117,7.59,A,2.0,17.65,196,0.18,41319752,34.02283333333333,-117.1265,2025-10-25T15:31:26.56Z
2025,10,25,15,39,31.95,33,36.66,-116,40.5,A,0.6,13.54,51,0.15,41319768,33.611,-116.675,2025-10-25T15:39:31.95Z
2025,10,25,16,32,32.75,33,17.8,-116,16.02,A,1.6,6.34,115,0.19,41319784,33.29666666666667,-116.267,2025-10-25T16:32:32.75Z
2025,10,25,17,30,59.77,33,22.23,-116,51.65,A,0.6,8.58,45,0.19,41319880,33.3705,-116.86083333333333,2025-10-25T17:30:59.77Z
2025,10,25,18,11,31.51,35,40.63,-117,33.35,A,0.9,7.75,44,0.15,41319888,35.677166666666665,-117.55583333333334,2025-10-25T18:11:31.51Z
2025,10,25,19,12,23.62,35,52.25,-117,39.73,A,0.8,8.93,28,0.09,41319920,35.87083333333333,-117.66216666666666,2025-10-25T19:12:23.62Z
2025,10,25,19,17,45.51,33,10.79,-115,36.02,A,1.8,2.15,52,0.19,41319936,33.179833333333335,-115.60033333333334,2025-10-25T19:17:45.51Z
2025,10,25,19,48,44.86,33,39.0,-116,55.21,A,0.5,11.6,27,0.13,41319944,33.65,-116.92016666666666,2025-10-25T19:48:44.86Z
2025,10,25,19,49,20.89,33,15.22,-116,17.67,A,1.1,6.94,72,0.19,41319952,33.25366666666667,-116.2945,2025-10-25T19:49:20.89Z
2025,10,25,19,58,30.87,33,30.15,-116,29.18,A,0.7,13.75,40,0.13,41319960,33.5025,-116.48633333333333,2025-10-25T19:58:30.87Z
2025,10,25,19,59,41.35,33,40.62,-116,44.59,A,0.6,13.95,40,0.14,41319968,33.677,-116.74316666666667,2025-10-25T19:59:41.35Z
2025,10,25,20,03,3.59,34,26.78,-117,55.88,A,1.4,9.54,104,0.2,41319976,34.446333333333335,-117.93133333333333,2025-10-25T20:03:03.59Z
2025,10,25,20,25,18.75,33,29.64,-116,25.37,A,0.7,7.55,48,0.14,41319984,33.494,-116.42283333333333,2025-10-25T20:25:18.75Z
2025,10,25,21,33,37.57,33,13.27,-116,4.0,A,1.1,5.72,61,0.2,41320032,33.22116666666667,-116.06666666666666,2025-10-25T21:33:37.57Z
2025,10,25,21,54,12.05,34,26.9,-116,29.44,A,1.2,1.78,54,0.12,41320040,34.44833333333333,-116.49066666666667,2025-10-25T21:54:12.05Z
2025,10,25,22,06,40.06,35,21.38,-117,47.25,A,1.1,5.56,60,0.2,41320056,35.35633333333333,-117.7875,2025-10-25T22:06:40.06Z
2025,10,25,23,19,35.28,32,38.44,-116,51.61,A,1.6,13.55,88,0.22,41320064,32.64066666666667,-116.86016666666667,2025-10-25T23:19:35.28Z
2025,10,26,03,03,31.84,33,8.18,-116,38.12,A,0.4,4.83,33,0.12,41320200,33.13633333333333,-116.63533333333334,2025-10-26T03:03:31.84Z
2025,10,26,03,31,6.81,32,56.89,-116,27.73,A,1.1,8.1,91,0.17,41320208,32.948166666666665,-116.46216666666666,2025-10-26T03:31:06.81Z
2025,10,26,03,40,58.81,33,9.98,-116,6.95,A,1.5,10.62,111,0.2,41320216,33.166333333333334,-116.11583333333333,2025-10-26T03:40:58.81Z
2025,10,26,03,49,20.56,33,41.01,-116,40.97,A,0.6,15.53,62,0.15,41320224,33.6835,-116.68283333333333,2025-10-26T03:49:20.56Z
2025,10,26,04,57,4.75,33,36.94,-116,19.44,A,0.7,9.82,46,0.17,41320232,33.61566666666667,-116.324,2025-10-26T04:57:04.75Z
2025,10,26,05,12,30.15,36,1.86,-117,46.11,A,0.8,2.19,25,0.12,41320248,36.031,-117.7685,2025-10-26T05:12:30.15Z
2025,10,26,05,26,17.97,33,39.61,-116,46.38,A,1.5,12.9,150,0.2,41320256,33.66016666666667,-116.773,2025-10-26T05:26:17.97Z
2025,10,26,06,21,19.72,33,59.98,-116,41.31,A,1.2,16.06,96,0.14,41320264,33.99966666666667,-116.6885,2025-10-26T06:21:19.72Z
2025,10,26,07,27,39.28,35,4.86,-118,44.06,A,1.0,10.4,23,0.12,41320272,35.081,-118.73433333333334,2025-10-26T07:27:39.28Z
2025,10,26,08,38,41.13,34,55.09,-119,2.45,A,1.1,15.51,43,0.17,41320288,34.918166666666664,-119.04083333333334,2025-10-26T08:38:41.13Z
2025,10,26,09,44,21.46,35,54.37,-117,44.09,A,0.9,9.4,30,0.09,41320296,35.906166666666664,-117.73483333333333,2025-10-26T09:44:21.46Z
2025,10,26,10,07,38.98,34,18.09,-118,24.03,A,1.1,8.12,70,0.16,41320304,34.3015,-118.4005,2025-10-26T10:07:38.98Z
2025,10,26,10,53,7.02,33,32.8,-116,24.69,A,0.7,3.82,81,0.19,41320312,33.54666666666667,-116.4115,2025-10-26T10:53:07.02Z
2025,10,26,11,05,18.47,35,37.87,-117,27.87,A,1.0,8.38,52,0.13,41320320,35.631166666666665,-117.4645,2025-10-26T11:05:18.47Z
2025,10,26,12,17,1.44,34,59.07,-119,0.08,A,0.9,16.67,31,0.26,41320328,34.9845,-119.00133333333333,2025-10-26T12:17:01.44Z
2025,10,26,17,00,41.94,34,5.55,-118,12.12,A,1.0,10.3,41,0.1,41320352,34.0925,-118.202,2025-10-26T17:00:41.94Z
2025,10,26,18,05,13.37,33,41.64,-116,48.21,A,0.6,16.08,33,0.14,41320512,33.694,-116.8035,2025-10-26T18:05:13.37Z
2025,10,26,18,15,22.45,35,21.24,-117,47.63,A,3.1,4.8,120,0.2,41320520,35.354,-117.79383333333334,2025-10-26T18:15:22.45Z
2025,10,26,18,26,42.82,33,58.59,-118,47.81,A,1.7,13.31,45,0.2,41320528,33.9765,-118.79683333333334,2025-10-26T18:26:42.82Z
2025,10,26,20,04,6.02,36,1.83,-117,46.1,A,0.3,1.66,11,0.05,37747716,36.0305,-117.76833333333333,2025-10-26T20:04:06.02Z
2025,10,26,20,04,9.24,35,36.44,-117,28.94,A,0.6,8.67,12,0.16,41320544,35.60733333333334,-117.48233333333333,2025-10-26T20:04:09.24Z
2025,10,26,20,18,29.29,33,42.15,-116,48.63,A,0.8,16.34,49,0.14,41320552,33.7025,-116.8105,2025-10-26T20:18:29.29Z
2025,10,26,21,43,59.92,34,17.59,-117,4.64,A,1.0,1.13,31,0.19,41320680,34.293166666666664,-117.07733333333333,2025-10-26T21:43:59.92Z
2025,10,26,23,28,9.54,34,24.55,-119,4.51,A,2.7,14.69,161,0.32,41320696,34.409166666666664,-119.07516666666666,2025-10-26T23:28:09.54Z
2025,10,26,23,37,32.57,35,2.29,-117,40.95,C,1.6,-0.82,25,0.17,41320704,35.03816666666667,-117.6825,2025-10-26T23:37:32.57Z
2025,10,27,00,33,40.48,33,51.76,-116,17.12,A,1.1,5.04,75,0.17,41320712,33.86266666666667,-116.28533333333333,2025-10-27T00:33:40.48Z
2025,10,27,00,41,23.98,32,36.34,-115,42.31,A,3.1,5.09,106,0.26,41320720,32.605666666666664,-115.70516666666667,2025-10-27T00:41:23.98Z
2025,10,27,02,14,33.58,33,34.26,-116,41.39,A,0.9,11.2,70,0.12,41320744,33.571,-116.68983333333334,2025-10-27T02:14:33.58Z
2025,10,27,02,17,34.51,33,38.28,-117,59.79,A,1.8,14.86,113,0.23,41320752,33.638,-117.9965,2025-10-27T02:17:34.51Z
2025,10,27,03,43,55.8,33,51.67,-116,17.07,A,1.2,4.39,70,0.15,41320768,33.86116666666667,-116.2845,2025-10-27T03:43:55.80Z
2025,10,27,03,48,20.17,33,12.5,-116,42.03,A,0.8,8.42,63,0.18,41320776,33.208333333333336,-116.7005,2025-10-27T03:48:20.17Z
2025,10,27,03,50,51.03,32,23.88,-115,15.07,A,2.0,5.58,37,0.35,41320784,32.398,-115.25116666666666,2025-10-27T03:50:51.03Z
2025,10,27,04,24,57.48,35,42.56,-117,31.25,A,0.8,4.66,33,0.18,41320800,35.70933333333333,-117.52083333333333,2025-10-27T04:24:57.48Z
2025,10,27,05,09,38.9,32,43.24,-115,38.97,A,1.3,10.62,49,0.2,41320808,32.720666666666666,-115.6495,2025-10-27T05:09:38.90Z
2025,10,27,06,34,42.76,35,20.73,-117,47.35,A,1.0,5.92,46,0.15,41320816,35.3455,-117.78916666666667,2025-10-27T06:34:42.76Z
2025,10,27,06,47,49.9,34,0.51,-117,34.64,A,0.7,4.52,42,0.12,41320824,34.0085,-117.57733333333333,2025-10-27T06:47:49.90Z
2025,10,27,08,14,57.33,33,52.21,-117,45.96,A,1.5,9.95,140,0.2,41320832,33.87016666666667,-117.766,2025-10-27T08:14:57.33Z
2025,10,27,10,56,15.73,33,38.1,-117,59.94,A,2.6,14.78,204,0.22,41320840,33.635,-117.999,2025-10-27T10:56:15.73Z
2025,10,27,10,57,14.29,33,1.49,-116,17.81,A,2.0,7.68,126,0.19,41320856,33.02483333333333,-116.29683333333334,2025-10-27T10:57:14.29Z
2025,10,27,11,07,29.97,33,14.42,-116,23.37,A,0.9,4.33,91,0.2,41320864,33.24033333333333,-116.3895,2025-10-27T11:07:29.97Z
2025,10,27,11,19,25.98,34,1.3,-117,12.67,A,1.5,13.8,154,0.18,41320872,34.02166666666667,-117.21116666666667,2025-10-27T11:19:25.98Z
2025,10,27,11,49,24.53,33,31.64,-116,44.0,A,1.1,3.24,109,0.2,41320880,33.52733333333333,-116.73333333333333,2025-10-27T11:49:24.53Z
2025,10,27,11,50,14.4,34,1.43,-117,12.67,A,0.9,12.75,75,0.16,41320888,34.023833333333336,-117.21116666666667,2025-10-27T11:50:14.40Z
2025,10,27,14,11,19.81,36,3.89,-117,51.5,A,2.0,2.51,63,0.15,41320920,36.06483333333333,-117.85833333333333,2025-10-27T14:11:19.81Z
2025,10,27,14,23,59.15,34,0.12,-116,53.22,A,1.0,11.29,50,0.14,41320928,34.002,-116.887,2025-10-27T14:23:59.15Z
2025,10,27,15,32,46.6,34,18.1,-116,53.17,A,1.9,5.53,129,0.14,41320960,34.30166666666667,-116.88616666666667,2025-10-27T15:32:46.60Z
2025,10,27,15,46,22.04,33,27.05,-116,37.83,A,2.2,9.32,182,0.2,41320984,33.450833333333335,-116.6305,2025-10-27T15:46:22.04Z
2025,10,27,16,10,35.25,36,3.78,-117,51.28,A,1.0,2.72,40,0.11,41320992,36.063,-117.85466666666667,2025-10-27T16:10:35.25Z
2025,10,27,16,48,30.87,36,3.9,-117,51.42,A,1.8,2.86,60,0.14,41321000,36.065,-117.857,2025-10-27T16:48:30.87Z
2025,10,27,17,26,55.23,33,8.9,-115,59.81,A,1.0,7.06,46,0.17,41321024,33.14833333333333,-115.99683333333333,2025-10-27T17:26:55.23Z
2025,10,27,17,27,27.39,32,29.47,-116,1.82,A,1.1,11.89,16,0.11,37748044,32.491166666666665,-116.03033333333333,2025-10-27T17:27:27.39Z
2025,10,27,18,14,46.15,35,52.36,-117,40.0,A,1.8,7.83,66,0.15,41321040,35.87266666666667,-117.66666666666667,2025-10-27T18:14:46.15Z
2025,10,27,18,28,56.8,36,2.25,-117,51.41,A,1.0,2.55,37,0.11,41321048,36.0375,-117.85683333333333,2025-10-27T18:28:56.80Z
2025,10,27,18,49,21.15,35,46.51,-117,35.79,A,0.7,7.45,38,0.14,41321064,35.775166666666664,-117.5965,2025-10-27T18:49:21.15Z
2025,10,27,18,54,36.33,34,59.23,-118,11.26,C,1.3,-0.94,27,0.25,41321072,34.98716666666667,-118.18766666666667,2025-10-27T18:54:36.33Z
2025,10,27,19,02,32.14,36,3.78,-117,51.38,A,1.0,2.64,45,0.12,41321080,36.063,-117.85633333333334,2025-10-27T19:02:32.14Z
2025,10,27,20,04,7.92,32,38.14,-116,58.17,C,1.3,-0.43,28,0.21,41321104,32.635666666666665,-116.9695,2025-10-27T20:04:07.92Z
2025,10,27,20,19,30.83,33,56.31,-116,52.79,A,1.0,5.51,51,0.12,41321112,33.9385,-116.87983333333334,2025-10-27T20:19:30.83Z
2025,10,27,20,20,25.75,33,29.88,-116,26.51,A,0.8,14.47,53,0.12,41321120,33.498,-116.44183333333334,2025-10-27T20:20:25.75Z
2025,10,27,21,01,54.5,35,55.16,-117,44.0,A,0.9,9.21,42,0.11,41321128,35.919333333333334,-117.73333333333333,2025-10-27T21:01:54.50Z
2025,10,27,21,18,7.53,34,3.99,-117,13.25,A,1.1,1.6,73,0.2,41321136,34.0665,-117.22083333333333,2025-10-27T21:18:07.53Z
2025,10,27,21,53,36.14,34,8.82,-118,21.68,A,1.4,16.15,41,0.11,41321152,34.147,-118.36133333333333,2025-10-27T21:53:36.14Z
2025,10,27,22,33,22.03,33,55.89,-117,11.67,A,0.6,12.33,24,0.11,41321168,33.9315,-117.1945,2025-10-27T22:33:22.03Z
2025,10,27,22,36,12.81,36,6.12,-117,51.73,A,0.9,2.62,43,0.12,41321176,36.102,-117.86216666666667,2025-10-27T22:36:12.81Z
2025,10,27,23,14,36.1,33,31.53,-116,44.09,A,0.6,4.8,36,0.14,41321192,33.5255,-116.73483333333333,2025-10-27T23:14:36.10Z
2025,10,27,23,33,42.81,35,2.11,-117,40.46,C,2.2,-0.82,44,0.23,41321208,35.03516666666667,-117.67433333333334,2025-10-27T23:33:42.81Z
2025,10,27,23,38,23.12,33,13.22,-116,3.9,A,1.1,5.74,77,0.2,41321216,33.220333333333336,-116.065,2025-10-27T23:38:23.12Z
2025,10,28,00,23,14.61,33,23.18,-116,48.37,A,0.6,12.52,31,0.14,41321224,33.38633333333333,-116.80616666666667,2025-10-28T00:23:14.61Z
2025,10,28,00,23,56.77,33,55.96,-116,25.66,A,0.3,15.38,7,0.04,37747996,33.93266666666667,-116.42766666666667,2025-10-28T00:23:56.77Z
2025,10,28,04,24,6.79,33,38.31,-117,59.75,A,2.0,15.31,122,0.21,41321232,33.6385,-117.99583333333334,2025-10-28T04:24:06.79Z
2025,10,28,06,22,51.45,34,16.04,-116,24.06,A,1.6,3.61,91,0.17,41321312,34.26733333333333,-116.401,2025-10-28T06:22:51.45Z
2025,10,28,08,39,43.74,33,42.55,-116,45.65,A,0.7,15.73,85,0.16,41321480,33.70916666666667,-116.76083333333334,2025-10-28T08:39:43.74Z
2025,10,28,08,56,25.56,32,51.26,-116,14.0,A,2.2,4.05,128,0.2,41321488,32.85433333333334,-116.23333333333333,2025-10-28T08:56:25.56Z
2025,10,28,09,30,28.89,34,8.8,-117,42.85,A,0.8,11.77,26,0.12,41321496,34.14666666666667,-117.71416666666667,2025-10-28T09:30:28.89Z
2025,10,28,09,35,29.93,33,20.11,-116,21.93,A,0.4,12.98,41,0.17,41321504,33.335166666666666,-116.3655,2025-10-28T09:35:29.93Z
2025,10,28,09,38,48.71,33,42.37,-116,49.12,A,0.7,17.36,50,0.13,41321512,33.70616666666667,-116.81866666666667,2025-10-28T09:38:48.71Z
2025,10,28,09,54,10.66,33,38.34,-117,1.01,A,1.0,12.8,74,0.18,41321520,33.639,-117.01683333333334,2025-10-28T09:54:10.66Z
2025,10,28,11,05,39.97,36,7.99,-117,59.15,A,1.0,8.02,51,0.14,41321528,36.13316666666667,-117.98583333333333,2025-10-28T11:05:39.97Z
2025,10,28,11,28,21.7,33,29.13,-116,29.32,A,1.0,11.98,106,0.2,41321536,33.4855,-116.48866666666666,2025-10-28T11:28:21.70Z
2025,10,28,11,50,56.69,32,16.23,-115,21.24,A,2.5,2.43,53,0.26,41321544,32.2705,-115.354,2025-10-28T11:50:56.69Z
2025,10,28,12,11,33.28,35,52.34,-117,40.31,A,1.0,5.92,46,0.15,41321552,35.87233333333333,-117.67183333333334,2025-10-28T12:11:33.28Z
2025,10,28,12,15,12.18,34,25.09,-119,7.46,A,1.8,14.66,80,0.28,41321560,34.418166666666664,-119.12433333333334,2025-10-28T12:15:12.18Z
2025,10,28,12,20,55.77,34,26.84,-119,7.83,A,1.3,9.43,42,0.2,41321568,34.44733333333333,-119.1305,2025-10-28T12:20:55.77Z
2025,10,28,12,39,52.04,34,24.68,-119,7.68,A,1.3,14.03,46,0.25,41321584,34.41133333333333,-119.128,2025-10-28T12:39:52.04Z
2025,10,28,13,03,44.17,33,20.01,-116,53.51,A,0.9,11.41,69,0.18,41321592,33.3335,-116.89183333333334,2025-10-28T13:03:44.17Z
2025,10,28,13,59,42.77,36,0.31,-118,27.51,A,1.2,7.08,48,0.17,41321632,36.00516666666667,-118.4585,2025-10-28T13:59:42.77Z
2025,10,28,14,27,39.84,35,21.19,-117,47.54,A,2.0,6.39,85,0.16,41321640,35.35316666666667,-117.79233333333333,2025-10-28T14:27:39.84Z
2025,10,28,15,01,4.91,36,9.42,-118,10.69,A,1.1,10.71,34,0.15,41321648,36.157,-118.17816666666667,2025-10-28T15:01:04.91Z
2025,10,28,17,04,34.43,33,8.96,-115,59.9,A,1.5,7.3,92,0.2,41321680,33.14933333333333,-115.99833333333333,2025-10-28T17:04:34.43Z
2025,10,28,19,01,4.35,33,52.46,-117,30.51,C,1.0,-0.47,35,0.19,41321704,33.87433333333333,-117.5085,2025-10-28T19:01:04.35Z
2025,10,28,19,30,41.14,33,26.96,-116,24.19,A,1.5,9.36,118,0.18,41321720,33.449333333333335,-116.40316666666666,2025-10-28T19:30:41.14Z
2025,10,28,19,35,59.66,35,40.72,-117,24.61,A,1.6,7.88,71,0.13,41321728,35.678666666666665,-117.41016666666667,2025-10-28T19:35:59.66Z
2025,10,28,21,09,0.26,33,43.13,-117,19.68,C,1.4,-0.53,16,0.2,41321760,33.718833333333336,-117.328,2025-10-28T21:09:00.26Z
2025,10,28,21,32,38.85,32,46.86,-116,53.34,C,1.4,-0.26,42,0.31,41321768,32.781,-116.889,2025-10-28T21:32:38.85Z
2025,10,28,23,26,34.94,35,1.76,-117,41.34,C,1.6,-0.82,34,0.22,41321816,35.029333333333334,-117.689,2025-10-28T23:26:34.94Z
2025,10,29,00,04,53.13,32,45.75,-115,38.54,A,1.5,10.76,51,0.23,41321824,32.7625,-115.64233333333334,2025-10-29T00:04:53.13Z
2025,10,29,00,13,55.31,35,40.77,-117,28.66,A,1.3,7.78,68,0.14,41321832,35.6795,-117.47766666666666,2025-10-29T00:13:55.31Z
2025,10,29,00,43,18.04,35,21.13,-117,47.39,A,1.2,5.92,69,0.16,41321840,35.35216666666667,-117.78983333333333,2025-10-29T00:43:18.04Z
2025,10,29,02,16,6.68,33,2.84,-116,21.2,A,0.4,13.99,30,0.15,41321864,33.047333333333334,-116.35333333333334,2025-10-29T02:16:06.68Z
2025,10,29,02,16,11.63,33,59.95,-117,15.14,A,1.1,10.54,100,0.18,41321856,33.99916666666667,-117.25233333333334,2025-10-29T02:16:11.63Z
2025,10,29,03,38,55.01,32,36.33,-115,42.25,A,2.2,5.23,89,0.25,41321880,32.6055,-115.70416666666667,2025-10-29T03:38:55.01Z
2025,10,29,04,37,40.6,34,3.34,-118,54.46,A,1.7,11.38,80,0.23,41321888,34.05566666666667,-118.90766666666667,2025-10-29T04:37:40.60Z
2025,10,29,05,33,8.74,35,21.03,-117,47.57,A,0.8,5.22,56,0.17,41321968,35.3505,-117.79283333333333,2025-10-29T05:33:08.74Z
2025,10,29,07,10,32.92,33,4.55,-115,34.75,A,1.1,11.08,28,0.19,41321976,33.075833333333335,-115.57916666666667,2025-10-29T07:10:32.92Z
2025,10,29,07,16,59.17,33,56.34,-117,0.54,A,1.1,3.96,98,0.18,41321984,33.939,-117.009,2025-10-29T07:16:59.17Z
2025,10,29,07,38,54.11,35,42.02,-117,31.06,A,0.7,7.36,36,0.16,41321992,35.70033333333333,-117.51766666666667,2025-10-29T07:38:54.11Z
2025,10,29,07,44,45.73,35,40.25,-117,29.71,A,1.1,4.01,57,0.16,41322000,35.670833333333334,-117.49516666666666,2025-10-29T07:44:45.73Z
2025,10,29,11,31,41.45,33,22.57,-116,24.02,A,0.6,11.81,57,0.17,41322008,33.37616666666667,-116.40033333333334,2025-10-29T11:31:41.45Z
2025,10,29,11,53,3.25,34,3.0,-119,5.74,A,1.7,11.62,67,0.26,41322016,34.05,-119.09566666666667,2025-10-29T11:53:03.25Z
2025,10,29,13,17,33.49,32,53.18,-116,13.03,A,1.0,9.99,56,0.19,41322040,32.88633333333333,-116.21716666666667,2025-10-29T13:17:33.49Z
2025,10,29,13,17,34.08,36,1.11,-117,48.55,A,0.9,1.82,30,0.1,41322048,36.0185,-117.80916666666667,2025-10-29T13:17:34.08Z
2025,10,29,13,26,14.53,36,1.06,-117,48.61,A,0.8,1.6,33,0.11,41322056,36.01766666666666,-117.81016666666666,2025-10-29T13:26:14.53Z
2025,10,29,13,57,47.48,33,32.13,-116,35.44,A,0.7,11.76,47,0.13,41322080,33.5355,-116.59066666666666,2025-10-29T13:57:47.48Z
2025,10,29,17,31,31.04,33,42.63,-116,49.11,A,1.5,16.27,106,0.19,41322128,33.7105,-116.8185,2025-10-29T17:31:31.04Z
2025,10,29,17,44,28.63,33,11.59,-116,22.49,A,1.2,10.89,81,0.19,41322152,33.19316666666667,-116.37483333333333,2025-10-29T17:44:28.63Z
2025,10,29,20,00,50.42,33,29.32,-116,28.71,A,1.1,13.83,64,0.15,41322176,33.48866666666667,-116.4785,2025-10-29T20:00:50.42Z
2025,10,29,21,04,14.23,33,11.85,-116,22.57,A,0.5,10.31,35,0.14,41322208,33.1975,-116.37616666666666,2025-10-29T21:04:14.23Z
2025,10,29,21,05,31.56,33,51.22,-117,29.28,C,1.7,-0.53,85,0.24,41322224,33.85366666666667,-117.488,2025-10-29T21:05:31.56Z
2025,10,29,22,29,12.95,34,1.01,-117,6.97,A,0.8,13.21,47,0.15,41322272,34.01683333333333,-117.11616666666667,2025-10-29T22:29:12.95Z
2025,10,29,23,43,21.42,33,28.82,-116,26.18,A,0.7,13.55,50,0.18,41322288,33.480333333333334,-116.43633333333334,2025-10-29T23:43:21.42Z
2025,10,30,00,35,32.13,36,6.23,-117,53.67,A,0.8,4.74,37,0.13,41322312,36.103833333333334,-117.8945,2025-10-30T00:35:32.13Z
2025,10,30,00,45,6.88,33,1.58,-116,17.62,A,1.2,6.7,102,0.2,41322320,33.02633333333333,-116.29366666666667,2025-10-30T00:45:06.88Z
2025,10,30,02,49,25.31,36,0.32,-118,27.3,A,1.2,6.02,55,0.18,41322336,36.00533333333333,-118.455,2025-10-30T02:49:25.31Z
2025,10,30,02,54,39.39,35,21.58,-117,47.48,A,0.9,5.51,64,0.15,41322344,35.35966666666667,-117.79133333333333,2025-10-30T02:54:39.39Z
2025,10,30,03,04,42.45,33,21.1,-116,22.41,A,1.3,12.67,111,0.21,41322352,33.35166666666667,-116.3735,2025-10-30T03:04:42.45Z
2025,10,30,03,05,13.69,33,20.9,-116,22.45,A,2.7,13.91,186,0.2,41322360,33.348333333333336,-116.37416666666667,2025-10-30T03:05:13.69Z
2025,10,30,04,06,57.72,35,40.56,-117,25.4,A,1.1,7.01,53,0.15,41322368,35.676,-117.42333333333333,2025-10-30T04:06:57.72Z
2025,10,30,04,24,15.8,33,21.21,-116,21.87,A,0.7,13.25,63,0.16,41322376,33.3535,-116.3645,2025-10-30T04:24:15.80Z
2025,10,30,05,15,54.6,33,22.39,-116,47.31,A,0.8,12.13,93,0.18,41322432,33.37316666666667,-116.7885,2025-10-30T05:15:54.60Z
2025,10,30,06,03,26.13,32,30.33,-116,14.65,A,1.6,14.63,74,0.18,41322440,32.5055,-116.24416666666667,2025-10-30T06:03:26.13Z
2025,10,30,06,08,27.18,32,59.65,-116,12.37,A,0.2,8.65,41,0.18,41322448,32.994166666666665,-116.20616666666666,2025-10-30T06:08:27.18Z
2025,10,30,06,25,43.48,33,18.54,-116,14.35,A,0.6,3.46,53,0.2,41322456,33.309,-116.23916666666666,2025-10-30T06:25:43.48Z
2025,10,30,07,06,28.9,36,5.32,-117,21.24,A,1.0,1.73,42,0.16,41322464,36.08866666666667,-117.354,2025-10-30T07:06:28.90Z
2025,10,30,07,33,41.47,33,1.69,-116,17.72,A,0.9,6.89,94,0.22,41322472,33.028166666666664,-116.29533333333333,2025-10-30T07:33:41.47Z
2025,10,30,07,56,1.16,34,0.23,-116,56.67,A,1.5,13.97,128,0.15,41322480,34.00383333333333,-116.9445,2025-10-30T07:56:01.16Z
2025,10,30,08,35,43.76,33,15.96,-116,26.08,A,0.4,2.77,50,0.13,41322496,33.266,-116.43466666666667,2025-10-30T08:35:43.76Z
2025,10,30,08,51,50.19,34,0.31,-116,56.44,A,0.3,13.62,42,0.13,41322504,34.00516666666667,-116.94066666666667,2025-10-30T08:51:50.19Z
2025,10,30,08,57,52.88,33,30.01,-116,54.92,A,0.3,8.32,37,0.14,41322512,33.500166666666665,-116.91533333333334,2025-10-30T08:57:52.88Z
2025,10,30,09,32,41.88,36,10.04,-117,44.99,A,1.4,2.12,51,0.15,41322520,36.16733333333333,-117.74983333333333,2025-10-30T09:32:41.88Z
2025,10,30,10,13,2.7,32,24.02,-115,12.68,A,3.0,11.02,59,0.32,41322528,32.400333333333336,-115.21133333333333,2025-10-30T10:13:02.70Z
2025,10,30,10,37,29.53,34,6.16,-117,18.93,A,1.0,17.27,89,0.17,41322536,34.102666666666664,-117.3155,2025-10-30T10:37:29.53Z
2025,10,30,11,40,10.48,35,59.72,-117,41.37,A,1.1,2.56,50,0.16,41322544,35.995333333333335,-117.6895,2025-10-30T11:40:10.48Z
2025,10,30,12,14,3.52,35,6.29,-119,7.63,A,1.3,12.72,53,0.18,41322552,35.10483333333333,-119.12716666666667,2025-10-30T12:14:03.52Z
2025,10,30,12,50,12.53,34,31.64,-119,56.16,A,1.4,6.93,27,0.2,41322560,34.52733333333333,-119.936,2025-10-30T12:50:12.53Z
2025,10,30,15,42,49.64,35,39.61,-117,33.19,A,1.4,8.6,57,0.14,41322632,35.66016666666667,-117.55316666666667,2025-10-30T15:42:49.64Z
2025,10,30,15,43,30.33,32,23.81,-115,12.57,A,1.8,10.16,29,0.29,41322648,32.39683333333333,-115.2095,2025-10-30T15:43:30.33Z
2025,10,30,16,49,17.92,32,58.63,-116,18.39,A,0.8,10.07,48,0.17,41322680,32.97716666666667,-116.3065,2025-10-30T16:49:17.92Z
2025,10,30,17,31,35.75,35,41.71,-117,33.52,A,1.9,9.98,70,0.11,41322696,35.695166666666665,-117.55866666666667,2025-10-30T17:31:35.75Z
2025,10,30,17,50,4.26,33,49.76,-116,51.02,A,0.8,16.85,47,0.14,41322712,33.82933333333333,-116.85033333333334,2025-10-30T17:50:04.26Z
2025,10,30,18,05,36.9,33,9.79,-115,59.39,A,1.2,7.18,57,0.17,41322728,33.16316666666667,-115.98983333333334,2025-10-30T18:05:36.90Z
2025,10,30,18,08,58.44,33,3.74,-114,59.96,C,1.6,-0.2,15,0.26,41322736,33.062333333333335,-114.99933333333334,2025-10-30T18:08:58.44Z
